"","Cluster","nome_coluna","V1"
"108",47,"METHOD.METHOD_CALL.INSERTED.global.replace; RESERVED.EXPRESSION.UPDATED.global.error; RESERVED.METHOD_CALL.REMOVED.global.error",4
"109",47,"METHOD.METHOD_CALL.INSERTED.global.replace; RESERVED.EXPRESSION.UPDATED.global.error; RESERVED.METHOD_CALL.REMOVED.global.error",1
"110",49,"RESERVED.STATEMENT.UPDATED.global.new; RESERVED.STATEMENT.INSERTED.global.new; RESERVED.STATEMENT.REMOVED.global.new; RESERVED.EXPRESSION.UPDATED.global.error",3
"111",49,"RESERVED.STATEMENT.UPDATED.global.new; RESERVED.STATEMENT.INSERTED.global.new; RESERVED.STATEMENT.REMOVED.global.new; RESERVED.EXPRESSION.UPDATED.global.error",2
"112",49,"RESERVED.STATEMENT.UPDATED.global.new; RESERVED.STATEMENT.INSERTED.global.new; RESERVED.STATEMENT.REMOVED.global.new; RESERVED.EXPRESSION.UPDATED.global.error",1
"113",50,"RESERVED.STATEMENT.INSERTED.global.new",1
"114",51,"RESERVED.ASSIGNMENT_RHS.REMOVED.global.true; RESERVED.CONDITION.REMOVED.global.falsey",6
"115",52,"RESERVED.CONDITION.INSERTED.global.true",5
"116",53,"RESERVED.STATEMENT.UPDATED.global.var; RESERVED.STATEMENT.UPDATED.global.new",18
"117",53,"RESERVED.STATEMENT.UPDATED.global.var; RESERVED.STATEMENT.UPDATED.global.new",1
"118",54,"RESERVED.STATEMENT.UPDATED.global.var; RESERVED.STATEMENT.UPDATED.global.new; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new; RESERVED.STATEMENT.INSERTED.global.new",21
"119",54,"RESERVED.STATEMENT.UPDATED.global.var; RESERVED.STATEMENT.UPDATED.global.new; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new; RESERVED.STATEMENT.INSERTED.global.new",3
"120",54,"RESERVED.STATEMENT.UPDATED.global.var; RESERVED.STATEMENT.UPDATED.global.new; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new; RESERVED.STATEMENT.INSERTED.global.new",1
"121",55,"METHOD.METHOD_CALL.INSERTED.global.map",5
"122",56,"RESERVED.CONDITION.INSERTED.global.falsey",6
"123",57,"RESERVED.ASSIGNMENT_RHS.INSERTED.global.false; RESERVED.ASSIGNMENT_RHS.REMOVED.global.true; RESERVED.STATEMENT.UPDATED.global.new",25
"124",57,"RESERVED.ASSIGNMENT_RHS.INSERTED.global.false; RESERVED.ASSIGNMENT_RHS.REMOVED.global.true; RESERVED.STATEMENT.UPDATED.global.new",1
"125",58,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.STATEMENT.UPDATED.global.return; RESERVED.STATEMENT.UPDATED.global.new",55
"126",58,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.STATEMENT.UPDATED.global.return; RESERVED.STATEMENT.UPDATED.global.new",4
"127",59,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.STATEMENT.UPDATED.global.return",5
"128",60,"RESERVED.STATEMENT.REMOVED.global.new",1
"129",62,"RESERVED.ARGUMENT.INSERTED.global.this; RESERVED.STATEMENT.INSERTED.global.new; RESERVED.STATEMENT.UPDATED.global.new; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new",114
"130",62,"RESERVED.ARGUMENT.INSERTED.global.this; RESERVED.STATEMENT.INSERTED.global.new; RESERVED.STATEMENT.UPDATED.global.new; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new",3
"131",62,"RESERVED.ARGUMENT.INSERTED.global.this; RESERVED.STATEMENT.INSERTED.global.new; RESERVED.STATEMENT.UPDATED.global.new; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new",2
"132",62,"RESERVED.ARGUMENT.INSERTED.global.this; RESERVED.STATEMENT.INSERTED.global.new; RESERVED.STATEMENT.UPDATED.global.new; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new",1
"133",63,"RESERVED.ARGUMENT.INSERTED.global.this; RESERVED.STATEMENT.INSERTED.global.new",21
"134",63,"RESERVED.ARGUMENT.INSERTED.global.this; RESERVED.STATEMENT.INSERTED.global.new",4
"135",64,"RESERVED.CONDITION.INSERTED.global.true; RESERVED.STATEMENT.UPDATED.global.var; RESERVED.STATEMENT.UPDATED.global.new",37
"136",64,"RESERVED.CONDITION.INSERTED.global.true; RESERVED.STATEMENT.UPDATED.global.var; RESERVED.STATEMENT.UPDATED.global.new",11
"137",65,"FIELD.ASSIGNMENT_RHS.INSERTED.global.length",23
"138",66,"RESERVED.CONDITION.INSERTED.global.eq; RESERVED.EXPRESSION.UPDATED.global.error; RESERVED.STATEMENT.UPDATED.global.new",57
"139",66,"RESERVED.CONDITION.INSERTED.global.eq; RESERVED.EXPRESSION.UPDATED.global.error; RESERVED.STATEMENT.UPDATED.global.new",1
"140",67,"RESERVED.CONDITION.INSERTED.global.eq",9
"141",68,"FIELD.ASSIGNMENT_RHS.INSERTED.global.name",5
"142",70,"METHOD.METHOD_CALL.INSERTED.global.toLowerCase",14
"143",71,"RESERVED.ASSIGNMENT_RHS.INSERTED.global.this",39
"144",72,"RESERVED.ASSIGNMENT_RHS.INSERTED.global.this",5
"145",73,"RESERVED.CONDITION.REMOVED.global.typeof; RESERVED.EXPRESSION.UPDATED.global.error",16
"146",73,"RESERVED.CONDITION.REMOVED.global.typeof; RESERVED.EXPRESSION.UPDATED.global.error",1
"147",74,"RESERVED.ASSIGNMENT_RHS.REMOVED.global.null; RESERVED.ASSIGNMENT_RHS.UPDATED.global.error; RESERVED.STATEMENT.INSERTED.global.new",17
"148",74,"RESERVED.ASSIGNMENT_RHS.REMOVED.global.null; RESERVED.ASSIGNMENT_RHS.UPDATED.global.error; RESERVED.STATEMENT.INSERTED.global.new",1
"149",75,"RESERVED.CONDITION.REMOVED.global.undefined",6
"150",76,"RESERVED.STATEMENT.INSERTED.global.var; RESERVED.EXCEPTION_CATCH.REMOVED.global.error; RESERVED.ASSIGNMENT_LHS.REMOVED.global.error; RESERVED.EXPRESSION.UPDATED.global.error; RESERVED.STATEMENT.INSERTED.global.new",6
"151",76,"RESERVED.STATEMENT.INSERTED.global.var; RESERVED.EXCEPTION_CATCH.REMOVED.global.error; RESERVED.ASSIGNMENT_LHS.REMOVED.global.error; RESERVED.EXPRESSION.UPDATED.global.error; RESERVED.STATEMENT.INSERTED.global.new",3
"152",76,"RESERVED.STATEMENT.INSERTED.global.var; RESERVED.EXCEPTION_CATCH.REMOVED.global.error; RESERVED.ASSIGNMENT_LHS.REMOVED.global.error; RESERVED.EXPRESSION.UPDATED.global.error; RESERVED.STATEMENT.INSERTED.global.new",2
"153",76,"RESERVED.STATEMENT.INSERTED.global.var; RESERVED.EXCEPTION_CATCH.REMOVED.global.error; RESERVED.ASSIGNMENT_LHS.REMOVED.global.error; RESERVED.EXPRESSION.UPDATED.global.error; RESERVED.STATEMENT.INSERTED.global.new",1
"154",77,"RESERVED.STATEMENT.INSERTED.global.var; RESERVED.EXCEPTION_CATCH.REMOVED.global.error; METHOD.METHOD_CALL.INSERTED.global.exec; RESERVED.ASSIGNMENT_LHS.REMOVED.global.error; RESERVED.EXPRESSION.UPDATED.global.error; RESERVED.PARAMETER_DECLARATION.INSERTED.global.error",5
"155",77,"RESERVED.STATEMENT.INSERTED.global.var; RESERVED.EXCEPTION_CATCH.REMOVED.global.error; METHOD.METHOD_CALL.INSERTED.global.exec; RESERVED.ASSIGNMENT_LHS.REMOVED.global.error; RESERVED.EXPRESSION.UPDATED.global.error; RESERVED.PARAMETER_DECLARATION.INSERTED.global.error",2
"156",77,"RESERVED.STATEMENT.INSERTED.global.var; RESERVED.EXCEPTION_CATCH.REMOVED.global.error; METHOD.METHOD_CALL.INSERTED.global.exec; RESERVED.ASSIGNMENT_LHS.REMOVED.global.error; RESERVED.EXPRESSION.UPDATED.global.error; RESERVED.PARAMETER_DECLARATION.INSERTED.global.error",1
"157",78,"RESERVED.CONDITION.INSERTED.global.null",32
"158",79,"RESERVED.VARIABLE_DECLARATION.UPDATED.global.error; METHOD.METHOD_CALL.INSERTED.global.exec; RESERVED.ASSIGNMENT_RHS.UPDATED.global.error",9
"159",79,"RESERVED.VARIABLE_DECLARATION.UPDATED.global.error; METHOD.METHOD_CALL.INSERTED.global.exec; RESERVED.ASSIGNMENT_RHS.UPDATED.global.error",1
"160",80,"RESERVED.VARIABLE_DECLARATION.UPDATED.global.error; RESERVED.ARGUMENT.REMOVED.global.error; RESERVED.ASSIGNMENT_RHS.UPDATED.global.error; RESERVED.PARAMETER_DECLARATION.INSERTED.global.error",28
"161",80,"RESERVED.VARIABLE_DECLARATION.UPDATED.global.error; RESERVED.ARGUMENT.REMOVED.global.error; RESERVED.ASSIGNMENT_RHS.UPDATED.global.error; RESERVED.PARAMETER_DECLARATION.INSERTED.global.error",1
"162",81,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.STATEMENT.INSERTED.global.var; RESERVED.STATEMENT.UPDATED.global.new",37
"163",81,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.STATEMENT.INSERTED.global.var; RESERVED.STATEMENT.UPDATED.global.new",1
"164",82,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.STATEMENT.INSERTED.global.var; RESERVED.STATEMENT.INSERTED.global.new",45
"165",82,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.STATEMENT.INSERTED.global.var; RESERVED.STATEMENT.INSERTED.global.new",1
"166",83,"METHOD.METHOD_CALL.INSERTED.global.replace; RESERVED.STATEMENT.UPDATED.global.return; RESERVED.STATEMENT.UPDATED.global.new",22
"167",83,"METHOD.METHOD_CALL.INSERTED.global.replace; RESERVED.STATEMENT.UPDATED.global.return; RESERVED.STATEMENT.UPDATED.global.new",1
"168",84,"RESERVED.CONDITION.INSERTED.global.sheq; RESERVED.STATEMENT.INSERTED.global.new; RESERVED.EXPRESSION.UPDATED.global.error",117
"169",84,"RESERVED.CONDITION.INSERTED.global.sheq; RESERVED.STATEMENT.INSERTED.global.new; RESERVED.EXPRESSION.UPDATED.global.error",3
"170",84,"RESERVED.CONDITION.INSERTED.global.sheq; RESERVED.STATEMENT.INSERTED.global.new; RESERVED.EXPRESSION.UPDATED.global.error",1
"171",85,"RESERVED.CONDITION.INSERTED.global.sheq; RESERVED.STATEMENT.INSERTED.global.new",18
"172",85,"RESERVED.CONDITION.INSERTED.global.sheq; RESERVED.STATEMENT.INSERTED.global.new",1
"173",86,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.STATEMENT.INSERTED.global.return; RESERVED.STATEMENT.INSERTED.global.var; RESERVED.STATEMENT.INSERTED.global.new",8
"174",86,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.STATEMENT.INSERTED.global.return; RESERVED.STATEMENT.INSERTED.global.var; RESERVED.STATEMENT.INSERTED.global.new",1
"175",87,"METHOD.METHOD_CALL.INSERTED.global.push; RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.STATEMENT.INSERTED.global.new",7
"176",87,"METHOD.METHOD_CALL.INSERTED.global.push; RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.STATEMENT.INSERTED.global.new",1
"177",88,"METHOD.METHOD_CALL.INSERTED.global.hasOwnProperty; RESERVED.CONDITION.INSERTED.global.falsey",11
"178",89,"METHOD.METHOD_CALL.INSERTED.global.test; RESERVED.STATEMENT.INSERTED.global.return",5
"179",90,"RESERVED.PARAMETER_DECLARATION.UPDATED.global.error; RESERVED.STATEMENT.INSERTED.global.try; RESERVED.EXPRESSION.UPDATED.global.error",41
"180",90,"RESERVED.PARAMETER_DECLARATION.UPDATED.global.error; RESERVED.STATEMENT.INSERTED.global.try; RESERVED.EXPRESSION.UPDATED.global.error",2
"181",91,"RESERVED.PARAMETER_DECLARATION.UPDATED.global.error; RESERVED.STATEMENT.INSERTED.global.try; RESERVED.EXCEPTION_CATCH.REMOVED.global.error; RESERVED.ARGUMENT.REMOVED.global.error",14
"182",91,"RESERVED.PARAMETER_DECLARATION.UPDATED.global.error; RESERVED.STATEMENT.INSERTED.global.try; RESERVED.EXCEPTION_CATCH.REMOVED.global.error; RESERVED.ARGUMENT.REMOVED.global.error",2
"183",91,"RESERVED.PARAMETER_DECLARATION.UPDATED.global.error; RESERVED.STATEMENT.INSERTED.global.try; RESERVED.EXCEPTION_CATCH.REMOVED.global.error; RESERVED.ARGUMENT.REMOVED.global.error",1
"184",93,"RESERVED.ASSIGNMENT_LHS.INSERTED.global.new; RESERVED.STATEMENT.UPDATED.global.new",1
"185",94,"RESERVED.ARGUMENT.INSERTED.global.null; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new",27
"186",94,"RESERVED.ARGUMENT.INSERTED.global.null; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new",1
"187",95,"RESERVED.CONDITION.INSERTED.global.eq; RESERVED.CONDITION.REMOVED.global.typeof",28
"188",98,"RESERVED.ASSIGNMENT_RHS.INSERTED.global.false; RESERVED.ASSIGNMENT_RHS.REMOVED.global.true; RESERVED.STATEMENT.UPDATED.global.var; RESERVED.STATEMENT.UPDATED.global.new",5
"189",98,"RESERVED.ASSIGNMENT_RHS.INSERTED.global.false; RESERVED.ASSIGNMENT_RHS.REMOVED.global.true; RESERVED.STATEMENT.UPDATED.global.var; RESERVED.STATEMENT.UPDATED.global.new",1
"190",99,"RESERVED.ASSIGNMENT_RHS.REMOVED.global.error; RESERVED.CONDITION.INSERTED.global.sheq",6
"191",100,"RESERVED.ASSIGNMENT_RHS.REMOVED.global.false; RESERVED.CONDITION.INSERTED.global.true",25
"192",101,"METHOD.METHOD_CALL.INSERTED.global.push",23
"193",102,"RESERVED.ASSIGNMENT_LHS.REMOVED.global.this; RESERVED.STATEMENT.REMOVED.global.var",7
"194",103,"METHOD.METHOD_CALL.INSERTED.global.parseInt; RESERVED.STATEMENT.UPDATED.global.new",7
"195",103,"METHOD.METHOD_CALL.INSERTED.global.parseInt; RESERVED.STATEMENT.UPDATED.global.new",1
"196",104,"METHOD.METHOD_CALL.INSERTED.global.trim; RESERVED.STATEMENT.UPDATED.global.new",10
"197",104,"METHOD.METHOD_CALL.INSERTED.global.trim; RESERVED.STATEMENT.UPDATED.global.new",1
"198",105,"RESERVED.CONDITION.INSERTED.global.sheq; RESERVED.STATEMENT.INSERTED.global.return; RESERVED.STATEMENT.INSERTED.global.new",26
"199",105,"RESERVED.CONDITION.INSERTED.global.sheq; RESERVED.STATEMENT.INSERTED.global.return; RESERVED.STATEMENT.INSERTED.global.new",1
"200",107,"METHOD.METHOD_CALL.REMOVED.global.replace; RESERVED.STATEMENT.UPDATED.global.return",8
"201",108,"RESERVED.CONDITION.REMOVED.global.falsey",36
"202",109,"FIELD.ASSIGNMENT_RHS.UPDATED.global.length",5
"203",110,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.CONDITION.REMOVED.global.falsey; RESERVED.STATEMENT.INSERTED.global.new; RESERVED.PARAMETER_DECLARATION.INSERTED.global.error; RESERVED.STATEMENT.UPDATED.global.new",82
"204",110,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.CONDITION.REMOVED.global.falsey; RESERVED.STATEMENT.INSERTED.global.new; RESERVED.PARAMETER_DECLARATION.INSERTED.global.error; RESERVED.STATEMENT.UPDATED.global.new",2
"205",110,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.CONDITION.REMOVED.global.falsey; RESERVED.STATEMENT.INSERTED.global.new; RESERVED.PARAMETER_DECLARATION.INSERTED.global.error; RESERVED.STATEMENT.UPDATED.global.new",1
"206",111,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.CONDITION.REMOVED.global.falsey; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new",16
"207",111,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.CONDITION.REMOVED.global.falsey; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new",1
"208",112,"RESERVED.CONDITION.REMOVED.global.null",15
"209",113,"RESERVED.ARGUMENT.INSERTED.global.false; METHOD.METHOD_CALL.UPDATED.global.exec",10
"210",113,"RESERVED.ARGUMENT.INSERTED.global.false; METHOD.METHOD_CALL.UPDATED.global.exec",1
"211",114,"RESERVED.STATEMENT.INSERTED.global.return; RESERVED.STATEMENT.INSERTED.global.var; RESERVED.STATEMENT.REMOVED.global.return; RESERVED.STATEMENT.REMOVED.global.new",5
"212",114,"RESERVED.STATEMENT.INSERTED.global.return; RESERVED.STATEMENT.INSERTED.global.var; RESERVED.STATEMENT.REMOVED.global.return; RESERVED.STATEMENT.REMOVED.global.new",1
"213",115,"RESERVED.METHOD_CALL.REMOVED.global.this; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new",40
"214",115,"RESERVED.METHOD_CALL.REMOVED.global.this; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new",1
"215",116,"RESERVED.METHOD_CALL.REMOVED.global.this",15
"216",118,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.CONDITION.REMOVED.global.falsey; RESERVED.STATEMENT.INSERTED.global.return",5
"217",119,"RESERVED.CONDITION.INSERTED.global.sheq; RESERVED.CONDITION.REMOVED.global.eq",31
"218",121,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.CONDITION.INSERTED.global.sheq",9
"219",122,"RESERVED.STATEMENT.INSERTED.global.return; RESERVED.STATEMENT.INSERTED.global.new",11
"220",122,"RESERVED.STATEMENT.INSERTED.global.return; RESERVED.STATEMENT.INSERTED.global.new",1
"221",123,"RESERVED.STATEMENT.INSERTED.global.return",2
"222",124,"METHOD.METHOD_CALL.INSERTED.global.filter",5
"223",125,"METHOD.METHOD_CALL.INSERTED.global.filter",11
"224",126,"RESERVED.ARGUMENT.INSERTED.global.null; RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.EXPRESSION.INSERTED.global.callback; RESERVED.STATEMENT.INSERTED.global.return",5
"225",127,"METHOD.METHOD_CALL.INSERTED.global.forEach; RESERVED.STATEMENT.INSERTED.global.new",15
"226",127,"METHOD.METHOD_CALL.INSERTED.global.forEach; RESERVED.STATEMENT.INSERTED.global.new",1
"227",128,"RESERVED.CONDITION.REMOVED.global.sheq",38
"228",129,"RESERVED.ASSIGNMENT_RHS.INSERTED.global.false; RESERVED.CONDITION.INSERTED.global.true",8
"229",130,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.STATEMENT.INSERTED.global.var; RESERVED.STATEMENT.UPDATED.global.var; RESERVED.STATEMENT.UPDATED.global.new",11
"230",130,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.STATEMENT.INSERTED.global.var; RESERVED.STATEMENT.UPDATED.global.var; RESERVED.STATEMENT.UPDATED.global.new",1
"231",131,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.STATEMENT.INSERTED.global.var; RESERVED.STATEMENT.UPDATED.global.var",9
"232",132,"RESERVED.ASSIGNMENT_RHS.INSERTED.global.undefined; RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.CONDITION.REMOVED.global.typeof",6
"233",133,"RESERVED.ASSIGNMENT_RHS.INSERTED.global.undefined; RESERVED.CONDITION.REMOVED.global.typeof; RESERVED.STATEMENT.INSERTED.global.new",39
"234",133,"RESERVED.ASSIGNMENT_RHS.INSERTED.global.undefined; RESERVED.CONDITION.REMOVED.global.typeof; RESERVED.STATEMENT.INSERTED.global.new",1
"235",134,"RESERVED.EXPRESSION.REMOVED.global.error; RESERVED.STATEMENT.UPDATED.global.new; RESERVED.EXPRESSION.UPDATED.global.error; RESERVED.METHOD_CALL.REMOVED.global.error; RESERVED.STATEMENT.INSERTED.global.new; RESERVED.VARIABLE_DECLARATION.REMOVED.global.error",9
"236",134,"RESERVED.EXPRESSION.REMOVED.global.error; RESERVED.STATEMENT.UPDATED.global.new; RESERVED.EXPRESSION.UPDATED.global.error; RESERVED.METHOD_CALL.REMOVED.global.error; RESERVED.STATEMENT.INSERTED.global.new; RESERVED.VARIABLE_DECLARATION.REMOVED.global.error",2
"237",134,"RESERVED.EXPRESSION.REMOVED.global.error; RESERVED.STATEMENT.UPDATED.global.new; RESERVED.EXPRESSION.UPDATED.global.error; RESERVED.METHOD_CALL.REMOVED.global.error; RESERVED.STATEMENT.INSERTED.global.new; RESERVED.VARIABLE_DECLARATION.REMOVED.global.error",1
"238",135,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.EXPRESSION.INSERTED.global.callback; RESERVED.STATEMENT.INSERTED.global.return; RESERVED.STATEMENT.INSERTED.global.new",16
"239",135,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.EXPRESSION.INSERTED.global.callback; RESERVED.STATEMENT.INSERTED.global.return; RESERVED.STATEMENT.INSERTED.global.new",4
"240",137,"RESERVED.CONDITION.INSERTED.global.sheq",6
"241",138,"METHOD.METHOD_CALL.INSERTED.global.indexOf",11
"242",139,"METHOD.METHOD_CALL.REMOVED.global.to; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new; RESERVED.PARAMETER_DECLARATION.INSERTED.global.error",6
"243",139,"METHOD.METHOD_CALL.REMOVED.global.to; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new; RESERVED.PARAMETER_DECLARATION.INSERTED.global.error",1
"244",140,"RESERVED.ASSIGNMENT_RHS.INSERTED.global.false; RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.CONDITION.INSERTED.global.true; RESERVED.STATEMENT.INSERTED.global.var",8
"245",141,"RESERVED.CONDITION.REMOVED.global.error; RESERVED.PARAMETER_DECLARATION.UPDATED.global.error; RESERVED.STATEMENT.INSERTED.global.try; RESERVED.EXPRESSION.UPDATED.global.error",7
"246",141,"RESERVED.CONDITION.REMOVED.global.error; RESERVED.PARAMETER_DECLARATION.UPDATED.global.error; RESERVED.STATEMENT.INSERTED.global.try; RESERVED.EXPRESSION.UPDATED.global.error",2
"247",142,"RESERVED.CONDITION.REMOVED.global.error; RESERVED.PARAMETER_DECLARATION.UPDATED.global.error; RESERVED.STATEMENT.INSERTED.global.try; RESERVED.ASSIGNMENT_RHS.UPDATED.global.error; RESERVED.EXPRESSION.UPDATED.global.error; RESERVED.METHOD_CALL.REMOVED.global.error",4
"248",142,"RESERVED.CONDITION.REMOVED.global.error; RESERVED.PARAMETER_DECLARATION.UPDATED.global.error; RESERVED.STATEMENT.INSERTED.global.try; RESERVED.ASSIGNMENT_RHS.UPDATED.global.error; RESERVED.EXPRESSION.UPDATED.global.error; RESERVED.METHOD_CALL.REMOVED.global.error",1
"249",143,"METHOD.METHOD_CALL.INSERTED.global.to; RESERVED.STATEMENT.INSERTED.global.new",10
"250",143,"METHOD.METHOD_CALL.INSERTED.global.to; RESERVED.STATEMENT.INSERTED.global.new",1
"251",144,"RESERVED.ASSIGNMENT_RHS.INSERTED.global.true; RESERVED.CONDITION.INSERTED.global.sheq",9
"252",145,"RESERVED.ARGUMENT.REMOVED.global.true; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new",16
"253",145,"RESERVED.ARGUMENT.REMOVED.global.true; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new",2
"254",146,"RESERVED.CONDITION.INSERTED.global.false; RESERVED.CONDITION.INSERTED.global.sheq",12
"255",147,"METHOD.METHOD_CALL.INSERTED.global.slice",8
"256",148,"RESERVED.EXPRESSION.INSERTED.global.this; RESERVED.STATEMENT.UPDATED.global.new",10
"257",148,"RESERVED.EXPRESSION.INSERTED.global.this; RESERVED.STATEMENT.UPDATED.global.new",2
"258",150,"METHOD.METHOD_CALL.REMOVED.global.bind",6
"259",151,"RESERVED.ASSIGNMENT_LHS.INSERTED.global.this; RESERVED.STATEMENT.INSERTED.global.new",33
"260",151,"RESERVED.ASSIGNMENT_LHS.INSERTED.global.this; RESERVED.STATEMENT.INSERTED.global.new",1
"261",152,"RESERVED.ASSIGNMENT_LHS.INSERTED.global.this; RESERVED.STATEMENT.UPDATED.global.new; RESERVED.STATEMENT.INSERTED.global.new",10
"262",152,"RESERVED.ASSIGNMENT_LHS.INSERTED.global.this; RESERVED.STATEMENT.UPDATED.global.new; RESERVED.STATEMENT.INSERTED.global.new",2
"263",152,"RESERVED.ASSIGNMENT_LHS.INSERTED.global.this; RESERVED.STATEMENT.UPDATED.global.new; RESERVED.STATEMENT.INSERTED.global.new",1
"264",153,"METHOD.METHOD_CALL.INSERTED.global.bind; RESERVED.ASSIGNMENT_LHS.INSERTED.global.this",9
"265",154,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.METHOD_CALL.INSERTED.global.this",7
"266",155,"METHOD.METHOD_CALL.INSERTED.global.split; RESERVED.STATEMENT.UPDATED.global.new",9
"267",155,"METHOD.METHOD_CALL.INSERTED.global.split; RESERVED.STATEMENT.UPDATED.global.new",1
"268",156,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.CONDITION.INSERTED.global.true",13
"269",157,"RESERVED.ARGUMENT.INSERTED.global.this; RESERVED.STATEMENT.UPDATED.global.var; RESERVED.STATEMENT.UPDATED.global.new; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new; RESERVED.STATEMENT.INSERTED.global.new",11
"270",157,"RESERVED.ARGUMENT.INSERTED.global.this; RESERVED.STATEMENT.UPDATED.global.var; RESERVED.STATEMENT.UPDATED.global.new; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new; RESERVED.STATEMENT.INSERTED.global.new",2
"271",157,"RESERVED.ARGUMENT.INSERTED.global.this; RESERVED.STATEMENT.UPDATED.global.var; RESERVED.STATEMENT.UPDATED.global.new; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new; RESERVED.STATEMENT.INSERTED.global.new",1
"272",158,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.STATEMENT.INSERTED.global.var; RESERVED.STATEMENT.REMOVED.global.var; RESERVED.STATEMENT.INSERTED.global.new; METHOD.METHOD_CALL.INSERTED.global.exec; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new",11
"273",158,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.STATEMENT.INSERTED.global.var; RESERVED.STATEMENT.REMOVED.global.var; RESERVED.STATEMENT.INSERTED.global.new; METHOD.METHOD_CALL.INSERTED.global.exec; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new",2
"274",158,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.STATEMENT.INSERTED.global.var; RESERVED.STATEMENT.REMOVED.global.var; RESERVED.STATEMENT.INSERTED.global.new; METHOD.METHOD_CALL.INSERTED.global.exec; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new",1
"275",159,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.STATEMENT.INSERTED.global.var; RESERVED.STATEMENT.REMOVED.global.var",5
"276",160,"RESERVED.CONDITION.INSERTED.global.eq; RESERVED.CONDITION.REMOVED.global.sheq",19
"277",161,"RESERVED.CONDITION.INSERTED.global.falsey; RESERVED.CONDITION.INSERTED.global.null",7
"278",163,"METHOD.METHOD_CALL.INSERTED.global.bind",12
"279",164,"METHOD.METHOD_CALL.INSERTED.global.bind",10
"280",165,"RESERVED.ARGUMENT.INSERTED.global.this; RESERVED.CONDITION.INSERTED.global.falsey",9
"281",166,"RESERVED.CONDITION.INSERTED.global.sheq; RESERVED.EXPRESSION.REMOVED.global.this",6
"282",167,"RESERVED.CONDITION.INSERTED.global.falsey; METHOD.METHOD_CALL.INSERTED.global.exec",10
"283",167,"RESERVED.CONDITION.INSERTED.global.falsey; METHOD.METHOD_CALL.INSERTED.global.exec",1
"284",168,"RESERVED.CONDITION.INSERTED.global.falsey; METHOD.METHOD_CALL.INSERTED.global.exec; RESERVED.ASSIGNMENT_LHS.INSERTED.global.new; RESERVED.STATEMENT.UPDATED.global.new",5
