"","Cluster","nome_coluna","V1"
"76",28,"c(""METHOD.METHOD_CALL.INSERTED.global.replace"", ""RESERVED.EXPRESSION.UPDATED.global.error"", ""RESERVED.METHOD_CALL.REMOVED.global.error"", ""RESERVED.STATEMENT.UPDATED.global.new"")",2
"77",28,"c(""METHOD.METHOD_CALL.INSERTED.global.replace"", ""RESERVED.EXPRESSION.UPDATED.global.error"", ""RESERVED.METHOD_CALL.REMOVED.global.error"", ""RESERVED.STATEMENT.UPDATED.global.new"")",1
"78",30,"c(""RESERVED.STATEMENT.INSERTED.global.new"", ""RESERVED.STATEMENT.UPDATED.global.new"", ""RESERVED.STATEMENT.REMOVED.global.new"", ""RESERVED.EXPRESSION.UPDATED.global.error"")",3
"79",30,"c(""RESERVED.STATEMENT.INSERTED.global.new"", ""RESERVED.STATEMENT.UPDATED.global.new"", ""RESERVED.STATEMENT.REMOVED.global.new"", ""RESERVED.EXPRESSION.UPDATED.global.error"")",2
"80",30,"c(""RESERVED.STATEMENT.INSERTED.global.new"", ""RESERVED.STATEMENT.UPDATED.global.new"", ""RESERVED.STATEMENT.REMOVED.global.new"", ""RESERVED.EXPRESSION.UPDATED.global.error"")",1
"81",31,"c(""RESERVED.ASSIGNMENT_RHS.REMOVED.global.true"", ""RESERVED.CONDITION.REMOVED.global.falsey"")",6
"82",32,"RESERVED.CONDITION.INSERTED.global.true",5
"83",33,"c(""RESERVED.STATEMENT.UPDATED.global.var"", ""RESERVED.STATEMENT.UPDATED.global.new"", ""RESERVED.ASSIGNMENT_LHS.INSERTED.global.new"", ""RESERVED.STATEMENT.INSERTED.global.new"")",39
"84",33,"c(""RESERVED.STATEMENT.UPDATED.global.var"", ""RESERVED.STATEMENT.UPDATED.global.new"", ""RESERVED.ASSIGNMENT_LHS.INSERTED.global.new"", ""RESERVED.STATEMENT.INSERTED.global.new"")",4
"85",33,"c(""RESERVED.STATEMENT.UPDATED.global.var"", ""RESERVED.STATEMENT.UPDATED.global.new"", ""RESERVED.ASSIGNMENT_LHS.INSERTED.global.new"", ""RESERVED.STATEMENT.INSERTED.global.new"")",1
"86",34,"METHOD.METHOD_CALL.INSERTED.global.map",6
"87",35,"RESERVED.CONDITION.INSERTED.global.falsey",9
"88",36,"c(""RESERVED.ASSIGNMENT_RHS.INSERTED.global.false"", ""RESERVED.ASSIGNMENT_RHS.REMOVED.global.true"", ""RESERVED.STATEMENT.UPDATED.global.new"")",25
"89",36,"c(""RESERVED.ASSIGNMENT_RHS.INSERTED.global.false"", ""RESERVED.ASSIGNMENT_RHS.REMOVED.global.true"", ""RESERVED.STATEMENT.UPDATED.global.new"")",1
"90",37,"c(""RESERVED.CONDITION.INSERTED.global.falsey"", ""RESERVED.STATEMENT.UPDATED.global.return"", ""RESERVED.STATEMENT.UPDATED.global.new"")",60
"91",37,"c(""RESERVED.CONDITION.INSERTED.global.falsey"", ""RESERVED.STATEMENT.UPDATED.global.return"", ""RESERVED.STATEMENT.UPDATED.global.new"")",4
"92",38,"RESERVED.STATEMENT.REMOVED.global.new",1
"93",39,"c(""RESERVED.ARGUMENT.INSERTED.global.this"", ""RESERVED.STATEMENT.INSERTED.global.new"", ""RESERVED.STATEMENT.UPDATED.global.new"", ""RESERVED.ASSIGNMENT_LHS.INSERTED.global.new"")",135
"94",39,"c(""RESERVED.ARGUMENT.INSERTED.global.this"", ""RESERVED.STATEMENT.INSERTED.global.new"", ""RESERVED.STATEMENT.UPDATED.global.new"", ""RESERVED.ASSIGNMENT_LHS.INSERTED.global.new"")",7
"95",39,"c(""RESERVED.ARGUMENT.INSERTED.global.this"", ""RESERVED.STATEMENT.INSERTED.global.new"", ""RESERVED.STATEMENT.UPDATED.global.new"", ""RESERVED.ASSIGNMENT_LHS.INSERTED.global.new"")",2
"96",39,"c(""RESERVED.ARGUMENT.INSERTED.global.this"", ""RESERVED.STATEMENT.INSERTED.global.new"", ""RESERVED.STATEMENT.UPDATED.global.new"", ""RESERVED.ASSIGNMENT_LHS.INSERTED.global.new"")",1
"97",40,"c(""RESERVED.CONDITION.INSERTED.global.true"", ""RESERVED.STATEMENT.UPDATED.global.var"", ""RESERVED.STATEMENT.UPDATED.global.new"")",37
"98",40,"c(""RESERVED.CONDITION.INSERTED.global.true"", ""RESERVED.STATEMENT.UPDATED.global.var"", ""RESERVED.STATEMENT.UPDATED.global.new"")",11
"99",41,"FIELD.ASSIGNMENT_RHS.INSERTED.global.length",24
"100",42,"c(""RESERVED.CONDITION.INSERTED.global.eq"", ""RESERVED.EXPRESSION.UPDATED.global.error"", ""RESERVED.STATEMENT.UPDATED.global.new"")",66
"101",42,"c(""RESERVED.CONDITION.INSERTED.global.eq"", ""RESERVED.EXPRESSION.UPDATED.global.error"", ""RESERVED.STATEMENT.UPDATED.global.new"")",1
"102",43,"FIELD.ASSIGNMENT_RHS.INSERTED.global.name",5
"103",45,"METHOD.METHOD_CALL.INSERTED.global.toLowerCase",14
"104",46,"RESERVED.ASSIGNMENT_RHS.INSERTED.global.this",44
"105",47,"c(""RESERVED.CONDITION.REMOVED.global.typeof"", ""RESERVED.EXPRESSION.UPDATED.global.error"")",16
"106",47,"c(""RESERVED.CONDITION.REMOVED.global.typeof"", ""RESERVED.EXPRESSION.UPDATED.global.error"")",1
"107",48,"c(""RESERVED.ASSIGNMENT_RHS.REMOVED.global.null"", ""RESERVED.ASSIGNMENT_RHS.UPDATED.global.error"", ""RESERVED.STATEMENT.INSERTED.global.new"")",17
"108",48,"c(""RESERVED.ASSIGNMENT_RHS.REMOVED.global.null"", ""RESERVED.ASSIGNMENT_RHS.UPDATED.global.error"", ""RESERVED.STATEMENT.INSERTED.global.new"")",1
"109",49,"RESERVED.CONDITION.REMOVED.global.undefined",6
"110",50,"c(""RESERVED.STATEMENT.INSERTED.global.var"", ""RESERVED.EXCEPTION_CATCH.REMOVED.global.error"", ""RESERVED.ASSIGNMENT_LHS.REMOVED.global.error"", ""RESERVED.EXPRESSION.UPDATED.global.error"", ""METHOD.METHOD_CALL.INSERTED.global.exec"", ""RESERVED.PARAMETER_DECLARATION.INSERTED.global.error"", ""RESERVED.STATEMENT.INSERTED.global.new"")",11
"111",50,"c(""RESERVED.STATEMENT.INSERTED.global.var"", ""RESERVED.EXCEPTION_CATCH.REMOVED.global.error"", ""RESERVED.ASSIGNMENT_LHS.REMOVED.global.error"", ""RESERVED.EXPRESSION.UPDATED.global.error"", ""METHOD.METHOD_CALL.INSERTED.global.exec"", ""RESERVED.PARAMETER_DECLARATION.INSERTED.global.error"", ""RESERVED.STATEMENT.INSERTED.global.new"")",5
"112",50,"c(""RESERVED.STATEMENT.INSERTED.global.var"", ""RESERVED.EXCEPTION_CATCH.REMOVED.global.error"", ""RESERVED.ASSIGNMENT_LHS.REMOVED.global.error"", ""RESERVED.EXPRESSION.UPDATED.global.error"", ""METHOD.METHOD_CALL.INSERTED.global.exec"", ""RESERVED.PARAMETER_DECLARATION.INSERTED.global.error"", ""RESERVED.STATEMENT.INSERTED.global.new"")",3
"113",50,"c(""RESERVED.STATEMENT.INSERTED.global.var"", ""RESERVED.EXCEPTION_CATCH.REMOVED.global.error"", ""RESERVED.ASSIGNMENT_LHS.REMOVED.global.error"", ""RESERVED.EXPRESSION.UPDATED.global.error"", ""METHOD.METHOD_CALL.INSERTED.global.exec"", ""RESERVED.PARAMETER_DECLARATION.INSERTED.global.error"", ""RESERVED.STATEMENT.INSERTED.global.new"")",1
"114",51,"RESERVED.CONDITION.INSERTED.global.null",32
"115",52,"c(""RESERVED.VARIABLE_DECLARATION.UPDATED.global.error"", ""RESERVED.ASSIGNMENT_RHS.UPDATED.global.error"", ""METHOD.METHOD_CALL.INSERTED.global.exec"", ""RESERVED.ARGUMENT.REMOVED.global.error"", ""RESERVED.PARAMETER_DECLARATION.INSERTED.global.error"")",37
"116",52,"c(""RESERVED.VARIABLE_DECLARATION.UPDATED.global.error"", ""RESERVED.ASSIGNMENT_RHS.UPDATED.global.error"", ""METHOD.METHOD_CALL.INSERTED.global.exec"", ""RESERVED.ARGUMENT.REMOVED.global.error"", ""RESERVED.PARAMETER_DECLARATION.INSERTED.global.error"")",2
"117",52,"c(""RESERVED.VARIABLE_DECLARATION.UPDATED.global.error"", ""RESERVED.ASSIGNMENT_RHS.UPDATED.global.error"", ""METHOD.METHOD_CALL.INSERTED.global.exec"", ""RESERVED.ARGUMENT.REMOVED.global.error"", ""RESERVED.PARAMETER_DECLARATION.INSERTED.global.error"")",1
"118",53,"c(""RESERVED.CONDITION.INSERTED.global.falsey"", ""RESERVED.STATEMENT.INSERTED.global.var"", ""RESERVED.STATEMENT.INSERTED.global.new"", ""RESERVED.STATEMENT.UPDATED.global.new"")",82
"119",53,"c(""RESERVED.CONDITION.INSERTED.global.falsey"", ""RESERVED.STATEMENT.INSERTED.global.var"", ""RESERVED.STATEMENT.INSERTED.global.new"", ""RESERVED.STATEMENT.UPDATED.global.new"")",1
"120",54,"c(""METHOD.METHOD_CALL.INSERTED.global.replace"", ""RESERVED.STATEMENT.UPDATED.global.return"", ""RESERVED.STATEMENT.UPDATED.global.new"")",22
"121",54,"c(""METHOD.METHOD_CALL.INSERTED.global.replace"", ""RESERVED.STATEMENT.UPDATED.global.return"", ""RESERVED.STATEMENT.UPDATED.global.new"")",1
"122",55,"c(""RESERVED.CONDITION.INSERTED.global.sheq"", ""RESERVED.STATEMENT.INSERTED.global.new"", ""RESERVED.EXPRESSION.UPDATED.global.error"")",135
"123",55,"c(""RESERVED.CONDITION.INSERTED.global.sheq"", ""RESERVED.STATEMENT.INSERTED.global.new"", ""RESERVED.EXPRESSION.UPDATED.global.error"")",4
"124",55,"c(""RESERVED.CONDITION.INSERTED.global.sheq"", ""RESERVED.STATEMENT.INSERTED.global.new"", ""RESERVED.EXPRESSION.UPDATED.global.error"")",1
"125",56,"c(""RESERVED.CONDITION.INSERTED.global.falsey"", ""RESERVED.STATEMENT.INSERTED.global.return"", ""RESERVED.STATEMENT.INSERTED.global.var"", ""RESERVED.STATEMENT.INSERTED.global.new"")",10
"126",56,"c(""RESERVED.CONDITION.INSERTED.global.falsey"", ""RESERVED.STATEMENT.INSERTED.global.return"", ""RESERVED.STATEMENT.INSERTED.global.var"", ""RESERVED.STATEMENT.INSERTED.global.new"")",2
"127",57,"c(""METHOD.METHOD_CALL.INSERTED.global.push"", ""RESERVED.CONDITION.INSERTED.global.falsey"", ""RESERVED.STATEMENT.INSERTED.global.new"")",8
"128",57,"c(""METHOD.METHOD_CALL.INSERTED.global.push"", ""RESERVED.CONDITION.INSERTED.global.falsey"", ""RESERVED.STATEMENT.INSERTED.global.new"")",1
"129",58,"c(""METHOD.METHOD_CALL.INSERTED.global.hasOwnProperty"", ""RESERVED.CONDITION.INSERTED.global.falsey"")",11
"130",59,"c(""METHOD.METHOD_CALL.INSERTED.global.test"", ""RESERVED.STATEMENT.INSERTED.global.return"")",5
"131",60,"c(""RESERVED.PARAMETER_DECLARATION.UPDATED.global.error"", ""RESERVED.STATEMENT.INSERTED.global.try"", ""RESERVED.EXCEPTION_CATCH.REMOVED.global.error"", ""RESERVED.EXPRESSION.UPDATED.global.error"", ""RESERVED.ARGUMENT.REMOVED.global.error"")",55
"132",60,"c(""RESERVED.PARAMETER_DECLARATION.UPDATED.global.error"", ""RESERVED.STATEMENT.INSERTED.global.try"", ""RESERVED.EXCEPTION_CATCH.REMOVED.global.error"", ""RESERVED.EXPRESSION.UPDATED.global.error"", ""RESERVED.ARGUMENT.REMOVED.global.error"")",2
"133",60,"c(""RESERVED.PARAMETER_DECLARATION.UPDATED.global.error"", ""RESERVED.STATEMENT.INSERTED.global.try"", ""RESERVED.EXCEPTION_CATCH.REMOVED.global.error"", ""RESERVED.EXPRESSION.UPDATED.global.error"", ""RESERVED.ARGUMENT.REMOVED.global.error"")",1
"134",61,"c(""RESERVED.ASSIGNMENT_LHS.INSERTED.global.new"", ""RESERVED.STATEMENT.UPDATED.global.new"")",1
"135",62,"c(""RESERVED.ARGUMENT.INSERTED.global.null"", ""RESERVED.ASSIGNMENT_LHS.INSERTED.global.new"")",28
"136",62,"c(""RESERVED.ARGUMENT.INSERTED.global.null"", ""RESERVED.ASSIGNMENT_LHS.INSERTED.global.new"")",1
"137",63,"c(""RESERVED.CONDITION.INSERTED.global.eq"", ""RESERVED.CONDITION.REMOVED.global.typeof"")",28
"138",65,"c(""RESERVED.ASSIGNMENT_RHS.INSERTED.global.false"", ""RESERVED.ASSIGNMENT_RHS.REMOVED.global.true"", ""RESERVED.STATEMENT.UPDATED.global.var"", ""RESERVED.STATEMENT.UPDATED.global.new"")",5
"139",65,"c(""RESERVED.ASSIGNMENT_RHS.INSERTED.global.false"", ""RESERVED.ASSIGNMENT_RHS.REMOVED.global.true"", ""RESERVED.STATEMENT.UPDATED.global.var"", ""RESERVED.STATEMENT.UPDATED.global.new"")",1
"140",66,"c(""RESERVED.ASSIGNMENT_RHS.REMOVED.global.error"", ""RESERVED.CONDITION.INSERTED.global.sheq"")",6
"141",67,"c(""RESERVED.ASSIGNMENT_RHS.REMOVED.global.false"", ""RESERVED.CONDITION.INSERTED.global.true"")",25
"142",68,"METHOD.METHOD_CALL.INSERTED.global.push",26
"143",69,"c(""RESERVED.ASSIGNMENT_LHS.REMOVED.global.this"", ""RESERVED.STATEMENT.REMOVED.global.var"")",7
"144",70,"RESERVED.ARGUMENT.INSERTED.global.false",6
"145",71,"c(""METHOD.METHOD_CALL.INSERTED.global.parseInt"", ""RESERVED.STATEMENT.UPDATED.global.new"")",7
"146",71,"c(""METHOD.METHOD_CALL.INSERTED.global.parseInt"", ""RESERVED.STATEMENT.UPDATED.global.new"")",1
"147",72,"c(""METHOD.METHOD_CALL.INSERTED.global.trim"", ""RESERVED.STATEMENT.UPDATED.global.new"")",10
"148",72,"c(""METHOD.METHOD_CALL.INSERTED.global.trim"", ""RESERVED.STATEMENT.UPDATED.global.new"")",1
"149",73,"c(""RESERVED.CONDITION.INSERTED.global.sheq"", ""RESERVED.STATEMENT.INSERTED.global.return"", ""RESERVED.STATEMENT.INSERTED.global.new"")",30
"150",73,"c(""RESERVED.CONDITION.INSERTED.global.sheq"", ""RESERVED.STATEMENT.INSERTED.global.return"", ""RESERVED.STATEMENT.INSERTED.global.new"")",1
"151",75,"c(""METHOD.METHOD_CALL.REMOVED.global.replace"", ""RESERVED.STATEMENT.UPDATED.global.return"")",9
"152",76,"RESERVED.CONDITION.REMOVED.global.falsey",36
"153",77,"FIELD.ASSIGNMENT_RHS.UPDATED.global.length",5
"154",78,"c(""RESERVED.CONDITION.INSERTED.global.falsey"", ""RESERVED.CONDITION.REMOVED.global.falsey"", ""RESERVED.STATEMENT.INSERTED.global.new"", ""RESERVED.ASSIGNMENT_LHS.INSERTED.global.new"", ""RESERVED.PARAMETER_DECLARATION.INSERTED.global.error"", ""RESERVED.STATEMENT.UPDATED.global.new"")",98
"155",78,"c(""RESERVED.CONDITION.INSERTED.global.falsey"", ""RESERVED.CONDITION.REMOVED.global.falsey"", ""RESERVED.STATEMENT.INSERTED.global.new"", ""RESERVED.ASSIGNMENT_LHS.INSERTED.global.new"", ""RESERVED.PARAMETER_DECLARATION.INSERTED.global.error"", ""RESERVED.STATEMENT.UPDATED.global.new"")",2
"156",78,"c(""RESERVED.CONDITION.INSERTED.global.falsey"", ""RESERVED.CONDITION.REMOVED.global.falsey"", ""RESERVED.STATEMENT.INSERTED.global.new"", ""RESERVED.ASSIGNMENT_LHS.INSERTED.global.new"", ""RESERVED.PARAMETER_DECLARATION.INSERTED.global.error"", ""RESERVED.STATEMENT.UPDATED.global.new"")",1
"157",79,"METHOD.METHOD_CALL.REMOVED.global.forEach",6
"158",80,"RESERVED.CONDITION.REMOVED.global.null",15
"159",81,"c(""RESERVED.ARGUMENT.INSERTED.global.false"", ""METHOD.METHOD_CALL.UPDATED.global.exec"")",10
"160",81,"c(""RESERVED.ARGUMENT.INSERTED.global.false"", ""METHOD.METHOD_CALL.UPDATED.global.exec"")",1
"161",82,"c(""RESERVED.STATEMENT.INSERTED.global.return"", ""RESERVED.STATEMENT.INSERTED.global.var"", ""RESERVED.STATEMENT.REMOVED.global.return"", ""RESERVED.STATEMENT.REMOVED.global.new"")",5
"162",82,"c(""RESERVED.STATEMENT.INSERTED.global.return"", ""RESERVED.STATEMENT.INSERTED.global.var"", ""RESERVED.STATEMENT.REMOVED.global.return"", ""RESERVED.STATEMENT.REMOVED.global.new"")",1
"163",83,"c(""RESERVED.METHOD_CALL.REMOVED.global.this"", ""RESERVED.ASSIGNMENT_LHS.INSERTED.global.new"")",55
"164",83,"c(""RESERVED.METHOD_CALL.REMOVED.global.this"", ""RESERVED.ASSIGNMENT_LHS.INSERTED.global.new"")",1
"165",84,"RESERVED.ARGUMENT.INSERTED.global.callback",5
"166",86,"c(""RESERVED.CONDITION.INSERTED.global.falsey"", ""RESERVED.CONDITION.REMOVED.global.falsey"", ""RESERVED.STATEMENT.INSERTED.global.return"")",7
"167",87,"c(""RESERVED.CONDITION.INSERTED.global.sheq"", ""RESERVED.CONDITION.REMOVED.global.eq"")",31
"168",89,"c(""RESERVED.CONDITION.INSERTED.global.falsey"", ""RESERVED.CONDITION.INSERTED.global.sheq"")",10
"169",90,"c(""RESERVED.STATEMENT.INSERTED.global.return"", ""RESERVED.STATEMENT.INSERTED.global.new"", ""RESERVED.ASSIGNMENT_LHS.INSERTED.global.new"")",16
"170",90,"c(""RESERVED.STATEMENT.INSERTED.global.return"", ""RESERVED.STATEMENT.INSERTED.global.new"", ""RESERVED.ASSIGNMENT_LHS.INSERTED.global.new"")",2
"171",90,"c(""RESERVED.STATEMENT.INSERTED.global.return"", ""RESERVED.STATEMENT.INSERTED.global.new"", ""RESERVED.ASSIGNMENT_LHS.INSERTED.global.new"")",1
"172",91,"METHOD.METHOD_CALL.INSERTED.global.filter",16
"173",92,"c(""RESERVED.ARGUMENT.INSERTED.global.null"", ""RESERVED.CONDITION.INSERTED.global.falsey"", ""RESERVED.EXPRESSION.INSERTED.global.callback"", ""RESERVED.STATEMENT.INSERTED.global.return"")",5
"174",93,"c(""METHOD.METHOD_CALL.INSERTED.global.forEach"", ""RESERVED.STATEMENT.INSERTED.global.new"")",17
"175",93,"c(""METHOD.METHOD_CALL.INSERTED.global.forEach"", ""RESERVED.STATEMENT.INSERTED.global.new"")",1
"176",94,"RESERVED.CONDITION.REMOVED.global.sheq",40
"177",95,"c(""RESERVED.ASSIGNMENT_RHS.INSERTED.global.false"", ""RESERVED.CONDITION.INSERTED.global.true"")",8
"178",96,"c(""RESERVED.CONDITION.INSERTED.global.falsey"", ""RESERVED.STATEMENT.INSERTED.global.var"", ""RESERVED.STATEMENT.UPDATED.global.var"", ""RESERVED.STATEMENT.UPDATED.global.new"")",20
"179",96,"c(""RESERVED.CONDITION.INSERTED.global.falsey"", ""RESERVED.STATEMENT.INSERTED.global.var"", ""RESERVED.STATEMENT.UPDATED.global.var"", ""RESERVED.STATEMENT.UPDATED.global.new"")",1
"180",97,"c(""RESERVED.ASSIGNMENT_RHS.INSERTED.global.undefined"", ""RESERVED.CONDITION.INSERTED.global.falsey"", ""RESERVED.CONDITION.REMOVED.global.typeof"")",6
"181",98,"c(""RESERVED.ASSIGNMENT_RHS.INSERTED.global.undefined"", ""RESERVED.CONDITION.REMOVED.global.typeof"", ""RESERVED.STATEMENT.INSERTED.global.new"")",39
"182",98,"c(""RESERVED.ASSIGNMENT_RHS.INSERTED.global.undefined"", ""RESERVED.CONDITION.REMOVED.global.typeof"", ""RESERVED.STATEMENT.INSERTED.global.new"")",1
"183",99,"c(""RESERVED.EXPRESSION.REMOVED.global.error"", ""RESERVED.STATEMENT.UPDATED.global.new"", ""RESERVED.EXPRESSION.UPDATED.global.error"", ""RESERVED.METHOD_CALL.REMOVED.global.error"", ""RESERVED.STATEMENT.INSERTED.global.new"", ""RESERVED.VARIABLE_DECLARATION.REMOVED.global.error"")",10
"184",99,"c(""RESERVED.EXPRESSION.REMOVED.global.error"", ""RESERVED.STATEMENT.UPDATED.global.new"", ""RESERVED.EXPRESSION.UPDATED.global.error"", ""RESERVED.METHOD_CALL.REMOVED.global.error"", ""RESERVED.STATEMENT.INSERTED.global.new"", ""RESERVED.VARIABLE_DECLARATION.REMOVED.global.error"")",2
"185",99,"c(""RESERVED.EXPRESSION.REMOVED.global.error"", ""RESERVED.STATEMENT.UPDATED.global.new"", ""RESERVED.EXPRESSION.UPDATED.global.error"", ""RESERVED.METHOD_CALL.REMOVED.global.error"", ""RESERVED.STATEMENT.INSERTED.global.new"", ""RESERVED.VARIABLE_DECLARATION.REMOVED.global.error"")",1
"186",100,"c(""RESERVED.CONDITION.INSERTED.global.falsey"", ""RESERVED.EXPRESSION.INSERTED.global.callback"", ""RESERVED.STATEMENT.INSERTED.global.return"", ""RESERVED.STATEMENT.INSERTED.global.new"")",17
"187",100,"c(""RESERVED.CONDITION.INSERTED.global.falsey"", ""RESERVED.EXPRESSION.INSERTED.global.callback"", ""RESERVED.STATEMENT.INSERTED.global.return"", ""RESERVED.STATEMENT.INSERTED.global.new"")",4
"188",102,"RESERVED.CONDITION.INSERTED.global.sheq",6
"189",103,"METHOD.METHOD_CALL.INSERTED.global.indexOf",11
"190",104,"c(""METHOD.METHOD_CALL.REMOVED.global.to"", ""RESERVED.ASSIGNMENT_LHS.INSERTED.global.new"", ""RESERVED.PARAMETER_DECLARATION.INSERTED.global.error"")",6
"191",104,"c(""METHOD.METHOD_CALL.REMOVED.global.to"", ""RESERVED.ASSIGNMENT_LHS.INSERTED.global.new"", ""RESERVED.PARAMETER_DECLARATION.INSERTED.global.error"")",1
"192",105,"c(""RESERVED.ASSIGNMENT_RHS.INSERTED.global.false"", ""RESERVED.CONDITION.INSERTED.global.falsey"", ""RESERVED.CONDITION.INSERTED.global.true"", ""RESERVED.STATEMENT.INSERTED.global.var"", ""RESERVED.EXPRESSION.UPDATED.global.error"")",10
"193",105,"c(""RESERVED.ASSIGNMENT_RHS.INSERTED.global.false"", ""RESERVED.CONDITION.INSERTED.global.falsey"", ""RESERVED.CONDITION.INSERTED.global.true"", ""RESERVED.STATEMENT.INSERTED.global.var"", ""RESERVED.EXPRESSION.UPDATED.global.error"")",1
"194",106,"c(""RESERVED.CONDITION.REMOVED.global.error"", ""RESERVED.PARAMETER_DECLARATION.UPDATED.global.error"", ""RESERVED.STATEMENT.INSERTED.global.try"", ""RESERVED.EXPRESSION.UPDATED.global.error"", ""RESERVED.ASSIGNMENT_RHS.UPDATED.global.error"", ""RESERVED.METHOD_CALL.REMOVED.global.error"")",12
"195",106,"c(""RESERVED.CONDITION.REMOVED.global.error"", ""RESERVED.PARAMETER_DECLARATION.UPDATED.global.error"", ""RESERVED.STATEMENT.INSERTED.global.try"", ""RESERVED.EXPRESSION.UPDATED.global.error"", ""RESERVED.ASSIGNMENT_RHS.UPDATED.global.error"", ""RESERVED.METHOD_CALL.REMOVED.global.error"")",3
"196",106,"c(""RESERVED.CONDITION.REMOVED.global.error"", ""RESERVED.PARAMETER_DECLARATION.UPDATED.global.error"", ""RESERVED.STATEMENT.INSERTED.global.try"", ""RESERVED.EXPRESSION.UPDATED.global.error"", ""RESERVED.ASSIGNMENT_RHS.UPDATED.global.error"", ""RESERVED.METHOD_CALL.REMOVED.global.error"")",1
"197",107,"c(""RESERVED.CONDITION.REMOVED.global.typeof"", ""RESERVED.STATEMENT.INSERTED.global.return"")",7
"198",108,"c(""METHOD.METHOD_CALL.INSERTED.global.to"", ""RESERVED.STATEMENT.INSERTED.global.new"")",10
"199",108,"c(""METHOD.METHOD_CALL.INSERTED.global.to"", ""RESERVED.STATEMENT.INSERTED.global.new"")",1
"200",109,"c(""RESERVED.ASSIGNMENT_RHS.INSERTED.global.true"", ""RESERVED.CONDITION.INSERTED.global.sheq"")",10
"201",110,"c(""RESERVED.ARGUMENT.REMOVED.global.true"", ""RESERVED.ASSIGNMENT_LHS.INSERTED.global.new"")",17
"202",110,"c(""RESERVED.ARGUMENT.REMOVED.global.true"", ""RESERVED.ASSIGNMENT_LHS.INSERTED.global.new"")",2
"203",111,"c(""RESERVED.CONDITION.INSERTED.global.false"", ""RESERVED.CONDITION.INSERTED.global.sheq"")",12
"204",112,"METHOD.METHOD_CALL.INSERTED.global.slice",8
"205",113,"c(""RESERVED.EXPRESSION.INSERTED.global.this"", ""RESERVED.STATEMENT.UPDATED.global.new"")",10
"206",113,"c(""RESERVED.EXPRESSION.INSERTED.global.this"", ""RESERVED.STATEMENT.UPDATED.global.new"")",2
"207",115,"METHOD.METHOD_CALL.REMOVED.global.bind",7
"208",116,"c(""RESERVED.ASSIGNMENT_LHS.INSERTED.global.this"", ""RESERVED.STATEMENT.INSERTED.global.new"", ""RESERVED.STATEMENT.UPDATED.global.new"")",43
"209",116,"c(""RESERVED.ASSIGNMENT_LHS.INSERTED.global.this"", ""RESERVED.STATEMENT.INSERTED.global.new"", ""RESERVED.STATEMENT.UPDATED.global.new"")",2
"210",117,"c(""METHOD.METHOD_CALL.INSERTED.global.bind"", ""RESERVED.ASSIGNMENT_LHS.INSERTED.global.this"")",9
"211",118,"c(""RESERVED.CONDITION.INSERTED.global.falsey"", ""RESERVED.METHOD_CALL.INSERTED.global.this"")",7
"212",119,"c(""METHOD.METHOD_CALL.INSERTED.global.split"", ""RESERVED.STATEMENT.UPDATED.global.new"")",9
"213",119,"c(""METHOD.METHOD_CALL.INSERTED.global.split"", ""RESERVED.STATEMENT.UPDATED.global.new"")",1
"214",120,"c(""RESERVED.CONDITION.INSERTED.global.falsey"", ""RESERVED.CONDITION.INSERTED.global.true"")",13
"215",121,"c(""RESERVED.ARGUMENT.INSERTED.global.this"", ""RESERVED.STATEMENT.UPDATED.global.var"", ""RESERVED.STATEMENT.UPDATED.global.new"", ""RESERVED.ASSIGNMENT_LHS.INSERTED.global.new"", ""RESERVED.STATEMENT.INSERTED.global.new"")",15
"216",121,"c(""RESERVED.ARGUMENT.INSERTED.global.this"", ""RESERVED.STATEMENT.UPDATED.global.var"", ""RESERVED.STATEMENT.UPDATED.global.new"", ""RESERVED.ASSIGNMENT_LHS.INSERTED.global.new"", ""RESERVED.STATEMENT.INSERTED.global.new"")",2
"217",121,"c(""RESERVED.ARGUMENT.INSERTED.global.this"", ""RESERVED.STATEMENT.UPDATED.global.var"", ""RESERVED.STATEMENT.UPDATED.global.new"", ""RESERVED.ASSIGNMENT_LHS.INSERTED.global.new"", ""RESERVED.STATEMENT.INSERTED.global.new"")",1
"218",122,"c(""RESERVED.CONDITION.INSERTED.global.falsey"", ""RESERVED.STATEMENT.INSERTED.global.var"", ""RESERVED.STATEMENT.REMOVED.global.var"", ""RESERVED.STATEMENT.INSERTED.global.new"", ""METHOD.METHOD_CALL.INSERTED.global.exec"", ""RESERVED.ASSIGNMENT_LHS.INSERTED.global.new"")",16
"219",122,"c(""RESERVED.CONDITION.INSERTED.global.falsey"", ""RESERVED.STATEMENT.INSERTED.global.var"", ""RESERVED.STATEMENT.REMOVED.global.var"", ""RESERVED.STATEMENT.INSERTED.global.new"", ""METHOD.METHOD_CALL.INSERTED.global.exec"", ""RESERVED.ASSIGNMENT_LHS.INSERTED.global.new"")",2
"220",122,"c(""RESERVED.CONDITION.INSERTED.global.falsey"", ""RESERVED.STATEMENT.INSERTED.global.var"", ""RESERVED.STATEMENT.REMOVED.global.var"", ""RESERVED.STATEMENT.INSERTED.global.new"", ""METHOD.METHOD_CALL.INSERTED.global.exec"", ""RESERVED.ASSIGNMENT_LHS.INSERTED.global.new"")",1
"221",123,"c(""RESERVED.CONDITION.INSERTED.global.eq"", ""RESERVED.CONDITION.REMOVED.global.sheq"")",19
